일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2022/05/11","85400","1800","2.15","83800","85400","83300","1367542","115863015500","38111492672400","446270406"
"2022/05/10","83600","-500","-0.59","82000","84300","81900","2390050","198490407900","37308205941600","446270406"
"2022/05/09","84100","-200","-0.24","84000","85000","82800","1533542","129182916900","37531341144600","446270406"
"2022/05/06","84300","-4700","-5.28","86500","86600","84100","3592237","305306253200","37620595225800","446270406"
"2022/05/04","89000","500","0.56","88600","91900","88300","1865993","167340905500","39718066134000","446270406"
"2022/05/03","88500","1200","1.37","87300","89200","87000","1435047","126534266800","39494930931000","446270406"
"2022/05/02","87300","-2600","-2.89","88400","88900","87000","1726505","151053569100","38959406443800","446270406"
"2022/04/29","89900","600","0.67","89300","90400","88700","1110597","99477255300","40119709499400","446270406"
"2022/04/28","89300","900","1.02","89700","89800","88100","1216554","108273498400","39851947255800","446270406"
"2022/04/27","88400","-1800","-2.00","87600","88900","87600","1390581","122826213900","39450303890400","446270406"
"2022/04/26","90200","500","0.56","89800","91700","89700","1368258","123958023400","40253590621200","446270406"
"2022/04/25","89700","-2300","-2.50","90400","91600","89600","1511408","136367837200","40030455418200","446270406"
"2022/04/22","92000","-1600","-1.71","92200","92400","91400","1553904","142543689400","41056877352000","446270406"
"2022/04/21","93600","-1500","-1.58","95100","95100","93100","1809576","169308421100","41770910001600","446270406"
"2022/04/20","95100","0","0.00","96100","96200","94600","880905","83887905500","42440315610600","446270406"
"2022/04/19","95100","700","0.74","95000","96500","94900","836819","79895116700","42440315610600","446270406"
"2022/04/18","94400","-1000","-1.05","94500","94900","94000","774064","73093056400","42127926326400","446270406"
"2022/04/15","95400","-700","-0.73","95000","96700","93700","1080260","102774884600","42574196732400","446270406"
"2022/04/14","96100","300","0.31","96400","96500","94500","1299995","124351818800","42886586016600","446270406"
"2022/04/13","95800","1700","1.81","95000","96200","94600","1403239","133949349700","42752704894800","446270406"
"2022/04/12","94100","-1000","-1.05","93400","95100","92100","1909946","178449110100","41994045204600","446270406"
"2022/04/11","95100","-2900","-2.96","97100","97100","94600","2061220","196651074400","42440315610600","446270406"
"2022/04/08","98000","-1900","-1.90","100000","100500","96500","2929790","286551723900","43734499788000","446270406"
"2022/04/07","99900","-5100","-4.86","103000","103500","99900","2885845","291096649200","44567677310400","446122896"
"2022/04/06","105000","-2500","-2.33","105500","106500","104000","1529617","160427043000","46842904080000","446122896"
"2022/04/05","107500","2000","1.90","106500","108000","106000","1617662","173178809500","47958211320000","446122896"
"2022/04/04","105500","-500","-0.47","105500","106000","104000","1276251","133616364500","47065965528000","446122896"
"2022/04/01","106000","-500","-0.47","105500","106500","105000","1163804","122887905000","47289026976000","446122896"
"2022/03/31","106500","0","0.00","106000","107500","105500","1065806","113443683500","47512088424000","446122896"
"2022/03/30","106500","1000","0.95","107000","108000","106000","1115413","119001013000","47512088424000","446122896"
"2022/03/29","105500","500","0.48","106000","106500","104500","1318977","139352898000","47065965528000","446122896"
"2022/03/28","105000","0","0.00","105000","105500","102500","1534357","159574377000","46842904080000","446122896"
"2022/03/25","105000","0","0.00","106000","107000","104000","1944089","204441652000","46842904080000","446122896"
"2022/03/24","105000","-1500","-1.41","105000","105500","103000","2071398","215439847000","46842904080000","446122896"
"2022/03/23","106500","0","0.00","107500","108500","104500","2310401","246100466000","47512088424000","446122896"
"2022/03/22","106500","1500","1.43","104500","108000","104500","2052237","218825223000","47512088424000","446122896"
"2022/03/21","105000","-3500","-3.23","108500","110000","104000","3284518","349018569500","46842904080000","446122896"
"2022/03/18","108500","2000","1.88","107500","109000","106000","2993197","323193488500","48404334216000","446122896"
"2022/03/17","106500","2500","2.40","106000","109000","105500","3504355","376473700500","47512088424000","446122896"
"2022/03/16","104000","1000","0.97","105000","105500","102000","1763654","182446491000","46396781184000","446122896"
"2022/03/15","103000","-500","-0.48","103500","104500","101000","1778162","182600417000","45950658288000","446122896"
"2022/03/14","103500","2000","1.97","102500","105000","102000","3656814","379685198000","46173719736000","446122896"
"2022/03/11","101500","1500","1.50","100000","102000","98400","3160552","317518709900","45281473944000","446122896"
"2022/03/10","100000","7900","8.58","94400","100000","94300","5742398","564261427350","44596205100000","445962051"
"2022/03/08","92100","500","0.55","90000","94000","89600","1774311","163558539800","41073104897100","445962051"
"2022/03/07","91600","-3100","-3.27","93400","93500","91600","1950179","179904035300","40850123871600","445962051"
"2022/03/04","94700","-1900","-1.97","96200","96300","94500","1539472","146088770100","42232606229700","445962051"
"2022/03/03","96600","1300","1.36","96100","97300","95300","1738057","167909850200","43079934126600","445962051"
"2022/03/02","95300","1200","1.28","94400","95700","93900","2173330","206221134600","42500183460300","445962051"
"2022/02/28","94100","-300","-0.32","94100","94900","93100","2175339","204423896100","41965028999100","445962051"
"2022/02/25","94400","4400","4.89","92100","95000","91800","3690345","346332135200","42098817614400","445962051"
"2022/02/24","90000","-2600","-2.81","91100","91800","89300","2176721","196820273300","40136584590000","445962051"
"2022/02/23","92600","800","0.87","92500","93800","91900","1738804","161286947500","41296085922600","445962051"
"2022/02/22","91800","-1400","-1.50","91700","93200","91200","1904605","175288406000","40939316281800","445962051"
"2022/02/21","93200","1800","1.97","90100","94500","89900","2855108","264776035200","41563663153200","445962051"
"2022/02/18","91400","800","0.88","89200","92500","88700","2232912","203160786928","40760931461400","445962051"
"2022/02/17","90600","-1300","-1.41","91900","92100","89200","2851978","259598569100","40404161820600","445962051"
"2022/02/16","91900","3600","4.08","90200","92100","89600","2468864","224708542400","40983912486900","445962051"
"2022/02/15","88300","-500","-0.56","89200","91000","87900","2250253","200985045800","39378449103300","445962051"
"2022/02/14","88800","-2900","-3.16","90300","90800","87500","4002853","355367246800","39601430128800","445962051"
"2022/02/11","91700","4400","5.04","87300","93600","85300","7012496","636372739700","40894720076700","445962051"
"2022/02/10","87300","1200","1.39","86900","89400","86000","3401352","298353496550","38927592927000","445905990"
"2022/02/09","86100","-400","-0.46","86900","87300","85700","1640629","141630749300","38392505739000","445905990"
"2022/02/08","86500","-1500","-1.70","88000","89200","86000","2030457","177668050700","38570868135000","445905990"
"2022/02/07","88000","900","1.03","87300","88000","85000","2224116","193461435900","39239727120000","445905990"
"2022/02/04","87100","2000","2.35","85100","87500","84500","1870626","161768279800","38838411729000","445905990"
"2022/02/03","85100","100","0.12","87100","88300","85100","3118696","269457854500","37946599749000","445905990"
"2022/01/28","85000","2400","2.91","82800","85600","82200","2958280","248454133800","37902009150000","445905990"
"2022/01/27","82600","-4300","-4.95","87000","87500","82600","3793749","319053471500","36831834774000","445905990"
"2022/01/26","86900","-700","-0.80","87300","88600","86600","2204197","193114508800","38749230531000","445905990"
"2022/01/25","87600","-2400","-2.67","90300","90700","87500","2844579","251934100200","39061364724000","445905990"
"2022/01/24","90000","-1800","-1.96","90900","92100","89700","2021697","183388480100","40131539100000","445905990"
"2022/01/21","91800","-500","-0.54","91100","94100","90600","2954607","273015076500","40934169882000","445905990"
"2022/01/20","92300","1900","2.10","90800","92700","88800","3004684","273233120300","41157122877000","445905990"
"2022/01/19","90400","-1600","-1.74","88400","90400","87300","4587643","408121429500","40309901496000","445905990"
"2022/01/18","92000","-900","-0.97","92900","94400","92000","1650829","153554455500","41023351080000","445905990"
"2022/01/17","92900","-1000","-1.06","92900","94300","92000","2589273","240339775600","41424666471000","445905990"
"2022/01/14","93900","-2800","-2.90","95200","95300","93600","2685014","252360977400","41870572461000","445905990"
"2022/01/13","96700","-500","-0.51","97500","98200","96200","2519096","244526510200","43119109233000","445905990"
"2022/01/12","97200","2200","2.32","96100","98600","96100","3354459","327687484000","43342062228000","445905990"
"2022/01/11","95000","-1600","-1.66","96000","97200","94500","4382380","419598799800","42361069050000","445905990"
"2022/01/10","96600","-3400","-3.40","100000","100500","95200","5377749","519084749500","43074518634000","445905990"
"2022/01/07","100000","0","0.00","100000","101500","99800","3962672","398238832200","44590599000000","445905990"
"2022/01/06","100000","-5500","-5.21","102500","103000","99900","7120428","716638704800","44578487700000","445784877"
"2022/01/05","105500","-6000","-5.38","111000","111000","105000","5108428","545379775500","47030304523500","445784877"
"2022/01/04","111500","-3000","-2.62","114000","114500","111000","2396207","268925764000","49705013785500","445784877"
"2022/01/03","114500","2000","1.78","113500","117000","113000","1846049","212280750000","51042368416500","445784877"
"2021/12/30","112500","-1500","-1.32","114000","114500","112500","1223078","138291920500","50150798662500","445784877"
"2021/12/29","114000","500","0.44","115500","117500","114000","1791503","206460751500","50819475978000","445784877"
"2021/12/28","113500","500","0.44","113000","114000","113000","2370856","268720450500","50596583539500","445784877"
"2021/12/27","113000","-1500","-1.31","114000","114500","113000","1116701","126641332500","50373691101000","445784877"
"2021/12/24","114500","1500","1.33","113000","115000","112500","1484508","169716783500","51042368416500","445784877"
"2021/12/23","113000","-1500","-1.31","114500","115000","113000","1113550","126300099000","50373691101000","445784877"
"2021/12/22","114500","0","0.00","115000","115500","113500","1036505","118464055000","51042368416500","445784877"
"2021/12/21","114500","1500","1.33","112500","115000","112500","1366889","155956846000","51042368416500","445784877"
"2021/12/20","113000","-4500","-3.83","116500","117000","113000","2989796","341466027000","50373691101000","445784877"
"2021/12/17","117500","-2000","-1.67","118000","119000","117500","1265074","149132339000","52379723047500","445784877"
"2021/12/16","119500","1000","0.84","119500","120500","118500","1168717","139493427000","53271292801500","445784877"
"2021/12/15","118500","0","0.00","117500","119000","117000","1070223","126395454788","52825507924500","445784877"
"2021/12/14","118500","-1500","-1.25","118500","119000","117000","1718411","202834440000","52825507924500","445784877"
"2021/12/13","120000","-2500","-2.04","123000","123000","120000","1405089","170280657000","53494185240000","445784877"
"2021/12/10","122500","0","0.00","122000","122500","121000","974383","118661540500","54608647432500","445784877"
"2021/12/09","122500","1500","1.24","120500","122500","120000","2338843","284015537000","54598035135000","445698246"
"2021/12/08","121000","500","0.41","121500","123500","120500","2288195","275073170500","53929487766000","445698246"
"2021/12/07","120500","-500","-0.41","121500","122000","120000","1218740","147147158500","53706638643000","445698246"
"2021/12/06","121000","-2500","-2.02","122500","122500","120500","1477396","178901497500","53929487766000","445698246"
"2021/12/03","123500","1000","0.82","122000","124000","121500","1488902","183261771500","55043733381000","445698246"
"2021/12/02","122500","0","0.00","121500","123000","120000","2028101","246208117000","54598035135000","445698246"
"2021/12/01","122500","500","0.41","121500","123500","121000","1482581","181341267500","54598035135000","445698246"
"2021/11/30","122000","-1000","-0.81","124000","124500","121500","3807209","466140385500","54375186012000","445698246"
"2021/11/29","123000","-2500","-1.99","123000","125500","122000","2031484","251298499500","54820884258000","445698246"
"2021/11/26","125500","-2500","-1.95","127500","128500","125000","1679040","212173730500","55935129873000","445698246"
"2021/11/25","128000","3500","2.81","125000","128500","124500","2906344","369215105000","57049375488000","445698246"
"2021/11/24","124500","0","0.00","124500","125500","123500","1589036","197477001000","55489431627000","445698246"
"2021/11/23","124500","-4000","-3.11","127500","128000","124000","1981200","248411655500","55489431627000","445698246"
"2021/11/22","128500","1500","1.18","127000","129000","125500","2213290","282268984000","57272224611000","445698246"
"2021/11/19","127000","2500","2.01","125000","127500","124500","1512294","191220365500","56603677242000","445698246"
"2021/11/18","124500","-500","-0.40","125000","126000","123000","1543924","192481970000","55489431627000","445698246"
"2021/11/17","125000","-2500","-1.96","128000","129000","125000","1675657","210978235500","55712280750000","445698246"
"2021/11/16","127500","-1500","-1.16","129000","130000","127000","1591390","203309516500","56826526365000","445698246"
"2021/11/15","129000","2000","1.57","127000","129500","127000","1714170","220449763000","57495073734000","445698246"
"2021/11/12","127000","1500","1.20","126000","128000","124500","2100660","266586690500","56603677242000","445698246"
"2021/11/11","125500","1500","1.21","123000","125500","121500","1955371","242255133000","55892845660000","445361320"
"2021/11/10","124000","-1500","-1.20","125500","127500","123500","1598893","199892576000","55224803680000","445361320"
"2021/11/09","125500","500","0.40","124500","127000","124500","1990889","249729747500","55892845660000","445361320"
"2021/11/08","125000","-3500","-2.72","128500","128500","123000","4026899","502531943500","55670165000000","445361320"
"2021/11/05","128500","-1500","-1.15","131000","131000","126500","2810726","360896946500","57228929620000","445361320"
"2021/11/04","130000","5500","4.42","126000","130500","125500","6001098","774890051500","57896971600000","445361320"
