일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2022/06/02","440500","-3500","-0.79","440500","442000","438000","153596","67591562000","103077000000000","234000000"
"2022/05/31","444000","4500","1.02","441500","444000","436000","345830","152722959500","103896000000000","234000000"
"2022/05/30","439500","9000","2.09","434500","440000","432000","229834","100590444000","102843000000000","234000000"
"2022/05/27","430500","0","0.00","434500","437000","427500","214801","92417956500","100737000000000","234000000"
"2022/05/26","430500","4000","0.94","426500","432500","424500","162583","69909988500","100737000000000","234000000"
"2022/05/25","426500","-12000","-2.74","439000","439000","422000","365195","156116741000","99801000000000","234000000"
"2022/05/24","438500","500","0.11","438500","444000","436500","350284","154111345500","102609000000000","234000000"
"2022/05/23","438000","4000","0.92","438500","444000","432500","361437","158222948000","102492000000000","234000000"
"2022/05/20","434000","18500","4.45","421000","439000","418000","881979","380616741500","101556000000000","234000000"
"2022/05/19","415500","5500","1.34","398500","417000","398500","320709","131749875500","97227000000000","234000000"
"2022/05/18","410000","1500","0.37","410000","413000","407500","233063","95504388000","95940000000000","234000000"
"2022/05/17","408500","8000","2.00","400500","411000","399000","230327","93232183500","95589000000000","234000000"
"2022/05/16","400500","0","0.00","407000","407500","397000","200731","80541813500","93717000000000","234000000"
"2022/05/13","400500","12500","3.22","390500","401500","390500","228636","90861595500","93717000000000","234000000"
"2022/05/12","388000","-3500","-0.89","390000","395500","386000","251570","98271466500","90792000000000","234000000"
"2022/05/11","391500","-2000","-0.51","394000","398000","391500","239355","94448041000","91611000000000","234000000"
"2022/05/10","393500","-500","-0.13","387500","398500","382000","407928","159437583000","92079000000000","234000000"
"2022/05/09","394000","-7500","-1.87","397000","400000","390000","289113","114076485500","92196000000000","234000000"
"2022/05/06","401500","0","0.00","395000","401500","390000","350875","139360538000","93951000000000","234000000"
"2022/05/04","401500","-6000","-1.47","409500","410500","399500","364195","146865830000","93951000000000","234000000"
"2022/05/03","407500","-1000","-0.24","409500","415000","406500","254850","104589245000","95355000000000","234000000"
"2022/05/02","408500","-8500","-2.04","412500","414500","407000","365546","149419900500","95589000000000","234000000"
"2022/04/29","417000","-500","-0.12","418000","426000","414000","332582","139720968000","97578000000000","234000000"
"2022/04/28","417500","-500","-0.12","420500","421000","412500","358325","149150305000","97695000000000","234000000"
"2022/04/27","418000","-5500","-1.30","399500","427000","397000","1478354","607545078000","97812000000000","234000000"
"2022/04/26","423500","-9500","-2.19","432000","432000","414500","520529","219350759000","99099000000000","234000000"
"2022/04/25","433000","-3500","-0.80","430000","436000","428500","254452","110021355000","101322000000000","234000000"
"2022/04/22","436500","-500","-0.11","434000","437500","428500","266806","115174095180","102141000000000","234000000"
"2022/04/21","437000","500","0.11","437500","440000","434500","234128","102241598500","102258000000000","234000000"
"2022/04/20","436500","1000","0.23","437500","438000","432000","202657","88180385500","102141000000000","234000000"
"2022/04/19","435500","2500","0.58","438000","441500","434000","124432","54329464000","101907000000000","234000000"
"2022/04/18","433000","-2000","-0.46","434000","439500","432500","115652","50255678500","101322000000000","234000000"
"2022/04/15","435000","-6000","-1.36","435500","445000","431500","307347","135286720000","101790000000000","234000000"
"2022/04/14","441000","10000","2.32","434000","441000","427500","321259","139795772500","103194000000000","234000000"
"2022/04/13","431000","20000","4.87","414000","431500","404000","386194","162693896000","100854000000000","234000000"
"2022/04/12","411000","-14000","-3.29","417000","421500","410000","382240","157982450500","96174000000000","234000000"
"2022/04/11","425000","-14500","-3.30","435000","435500","423500","289205","123918833000","99450000000000","234000000"
"2022/04/08","439500","3000","0.69","449000","449000","437500","395489","175252113500","102843000000000","234000000"
"2022/04/07","436500","-8000","-1.80","438000","442000","431000","316409","138064435000","102141000000000","234000000"
"2022/04/06","444500","-4500","-1.00","436000","448500","436000","415524","183675493500","104013000000000","234000000"
"2022/04/05","449000","10500","2.39","442500","450000","437000","491410","218752161000","105066000000000","234000000"
"2022/04/04","438500","10500","2.45","422000","440500","417500","362727","156602111500","102609000000000","234000000"
"2022/04/01","428000","-14000","-3.17","438500","439500","425000","456080","197234422000","100152000000000","234000000"
"2022/03/31","442000","1500","0.34","437000","444000","435000","272318","120293268000","103428000000000","234000000"
"2022/03/30","440500","-500","-0.11","444500","445000","427000","440195","192042959500","103077000000000","234000000"
"2022/03/29","441000","4500","1.03","443000","448500","440500","375894","166590100000","103194000000000","234000000"
"2022/03/28","436500","-2500","-0.57","439000","443000","430000","481311","210766810000","102141000000000","234000000"
"2022/03/25","439000","31000","7.60","418500","444000","417500","1528600","663877825000","102726000000000","234000000"
"2022/03/24","408000","1000","0.25","405000","410000","398000","320746","129636238000","95472000000000","234000000"
"2022/03/23","407000","9500","2.39","403000","407500","398000","523438","211178472000","95238000000000","234000000"
"2022/03/22","397500","11500","2.98","388500","399000","388000","413972","163222153000","93015000000000","234000000"
"2022/03/21","386000","4000","1.05","385000","397500","384000","655247","256448327000","90324000000000","234000000"
"2022/03/18","382000","6000","1.60","377500","384000","370500","643915","242690475000","89388000000000","234000000"
"2022/03/17","376000","12500","3.44","374000","381500","373000","816118","307688803000","87984000000000","234000000"
"2022/03/16","363500","4000","1.11","367000","367500","360000","625328","227521975500","85059000000000","234000000"
"2022/03/15","359500","-4000","-1.10","363000","370000","355000","1064506","385445614500","84123000000000","234000000"
"2022/03/14","363500","-27500","-7.03","385000","385500","361500","1999479","731908020500","85059000000000","234000000"
"2022/03/11","391000","-26500","-6.35","411500","412000","390500","1811373","715532886694","91494000000000","234000000"
"2022/03/10","417500","7000","1.71","421000","430500","417500","1076446","454801061000","97695000000000","234000000"
"2022/03/08","410500","-3500","-0.85","406000","417000","402500","393413","161982437000","96057000000000","234000000"
"2022/03/07","414000","-14500","-3.38","420500","421000","412000","370588","154053589000","96876000000000","234000000"
"2022/03/04","428500","-8500","-1.95","433500","436500","427000","310930","133675199000","100269000000000","234000000"
"2022/03/03","437000","3000","0.69","439500","441000","430000","460544","200714207000","102258000000000","234000000"
"2022/03/02","434000","22000","5.34","411000","434500","408500","895460","379242911000","101556000000000","234000000"
"2022/02/28","412000","-8000","-1.90","404500","422000","404000","970088","397894926500","96408000000000","234000000"
"2022/02/25","420000","3500","0.84","425000","430000","418500","465140","197220478000","98280000000000","234000000"
"2022/02/24","416500","-25500","-5.77","435000","438000","416000","883314","374397576000","97461000000000","234000000"
"2022/02/23","442000","2000","0.45","443500","446000","438000","381560","168668926000","103428000000000","234000000"
"2022/02/22","440000","-13000","-2.87","444500","448000","440000","557179","246662504000","102960000000000","234000000"
"2022/02/21","453000","-1500","-0.33","450000","453000","447500","327509","147564231000","106002000000000","234000000"
"2022/02/18","454500","0","0.00","448500","454500","448000","418728","188982367500","106353000000000","234000000"
"2022/02/17","454500","-1000","-0.22","454500","460000","447000","711183","322829295500","106353000000000","234000000"
"2022/02/16","455500","4000","0.89","464000","465000","449500","961669","437351352000","106587000000000","234000000"
"2022/02/15","451500","-11500","-2.48","460000","468000","450000","825406","375853791000","105651000000000","234000000"
"2022/02/14","463000","-19000","-3.94","473000","482000","459500","3285402","1530528935000","108342000000000","234000000"
"2022/02/11","482000","7500","1.58","463500","484000","457000","1411055","672692384000","112788000000000","234000000"
"2022/02/10","474500","-36500","-7.14","507000","507000","471500","2306815","1116185235500","111033000000000","234000000"
"2022/02/09","511000","-31000","-5.72","550000","557000","505000","2070704","1088038113000","119574000000000","234000000"
"2022/02/08","542000","-6000","-1.09","554000","577000","524000","2583335","1435829601000","126828000000000","234000000"
"2022/02/07","548000","44000","8.73","520000","548000","511000","1911176","1020155389000","128232000000000","234000000"
"2022/02/04","504000","27000","5.66","476500","505000","476000","2088996","1038186622000","117936000000000","234000000"
"2022/02/03","477000","27000","6.00","458000","495500","441000","2918435","1375706997000","111618000000000","234000000"
"2022/01/28","450000","-55000","-10.89","476000","483000","445000","4559773","2104994467000","105300000000000","234000000"
"2022/01/27","505000","-92000","-15.41","597000","598000","450000","15946992","8155323955500","118170000000000","234000000"
